movieId,title,genres
559,Chasers,"['comedy', 'romance']"
560,Cronos,"['drama', 'horror', 'thriller']"
561,Naked in New York,"['comedy', 'romance']"
562,Kika,"['comedy', 'drama']"
563,Bhaji on the Beach,"['comedy', 'drama']"
564,Little Big League,"['comedy', 'family']"
565,The Slingshot,['drama']
566,Wide Eyed and Legless,"['tv movie', 'drama', 'romance', 'comedy']"
567,Foreign Student,"['drama', 'romance']"
568,"Ciao, Professore!","['comedy', 'foreign']"
569,Spanking the Monkey,"['comedy', 'drama']"
570,The Little Rascals,"['romance', 'comedy', 'family']"
571,À la mode,['comedy']
572,Andre,"['drama', 'family', 'adventure']"
573,The Escort,"['thriller', 'crime', 'drama']"
574,Princess Caraboo,"['comedy', 'drama', 'history', 'mystery']"
575,The Celluloid Closet,"['history', 'documentary']"
576,Café au Lait,"['drama', 'comedy', 'romance', 'foreign']"
577,Dear Diary,"['comedy', 'drama']"
578,I Don't Want to Talk About It,"['romance', 'drama']"
579,The Brady Bunch Movie,['comedy']
580,Home Alone,"['comedy', 'family']"
581,Ghost,"['fantasy', 'drama', 'thriller', 'mystery', 'romance']"
582,Aladdin,"['animation', 'family', 'comedy', 'adventure', 'fantasy', 'romance']"
583,Terminator 2: Judgment Day,"['action', 'thriller', 'science fiction']"
584,Dances with Wolves,"['adventure', 'drama', 'western']"
585,Tough and Deadly,"['thriller', 'action', 'drama']"
586,Batman,"['fantasy', 'action']"
587,The Silence of the Lambs,"['crime', 'drama', 'thriller']"
588,Snow White and the Seven Dwarfs,"['fantasy', 'animation', 'family']"
589,Beauty and the Beast,"['romance', 'family', 'animation', 'fantasy', 'music']"
590,Pinocchio,"['animation', 'family']"
591,Pretty Woman,"['romance', 'comedy']"
592,Window to Paris,"['comedy', 'drama', 'fantasy']"
593,The Wild Bunch,"['adventure', 'western']"
594,Love and a .45,"['crime', 'thriller']"
595,The Wooden Man's Bride,"['drama', 'foreign', 'romance']"
596,A Great Day in Harlem,[]
597,Bye Bye Love,"['comedy', 'romance']"
598,One Fine Day,"['comedy', 'romance']"
599,Candyman: Farewell to the Flesh,['horror']
600,Century,"['romance', 'drama']"
601,Fargo,"['crime', 'drama', 'thriller']"
602,Homeward Bound II: Lost in San Francisco,"['adventure', 'comedy', 'drama', 'family']"
603,Heavy Metal,"['animation', 'science fiction']"
604,Hellraiser: Bloodline,"['horror', 'thriller', 'science fiction']"
605,The Pallbearer,"['comedy', 'romance']"
606,Jane Eyre,"['drama', 'romance']"
607,Loaded,"['drama', 'mystery', 'thriller']"
608,Bread and Chocolate,"['comedy', 'foreign']"
609,The Aristocats,"['animation', 'comedy', 'family', 'adventure']"
610,The Flower of My Secret,"['drama', 'romance']"
611,Two Much,"['comedy', 'romance']"
612,Ed,"['comedy', 'family']"
613,Scream of Stone,"['adventure', 'drama', 'documentary']"
614,My Favorite Season,['drama']
615,A Modern Affair,[]
616,Condition Red,"['thriller', 'action', 'drama']"
617,Halfaouine: Boy of the Terraces,"['comedy', 'drama']"
618,A Thin Line Between Love and Hate,"['comedy', 'thriller', 'crime', 'romance']"
619,The Last Supper,"['comedy', 'thriller', 'crime', 'drama']"
620,Primal Fear,"['crime', 'drama', 'mystery', 'thriller']"
621,Rude,[]
622,Carried Away,"['drama', 'romance']"
623,All Dogs Go to Heaven 2,"['romance', 'animation', 'family', 'adventure', 'fantasy']"
624,Land and Freedom,"['drama', 'history', 'war', 'romance']"
625,Denise Calls Up,['comedy']
626,Theodore Rex,"['fantasy', 'science fiction', 'family']"
627,A Family Thing,"['comedy', 'drama']"
628,Frisk,"['drama', 'thriller']"
629,Sgt. Bilko,"['comedy', 'family']"
630,Jack & Sarah,"['comedy', 'drama', 'romance']"
631,Girl 6,['comedy']
632,Diabolique,"['drama', 'horror', 'mystery', 'thriller']"
633,"Little Indian, Big City","['adventure', 'drama', 'comedy', 'family']"
634,Roula,"['romance', 'drama']"
635,Peanuts – Die Bank zahlt alles,['comedy']
636,Happy Weekend,['comedy']
637,Nelly and Monsieur Arnaud,"['drama', 'romance']"
638,Courage Under Fire,"['drama', 'thriller', 'mystery', 'war']"
639,Mission: Impossible,"['adventure', 'action', 'thriller']"
640,Cold Fever,"['drama', 'comedy']"
641,Moll Flanders,"['drama', 'romance']"
642,The Superwife,['comedy']
643,"301, 302","['horror', 'mystery', 'thriller']"
644,DragonHeart,['fantasy']
645,Und keiner weint mir nach,['drama']
646,My Mother's Courage,['drama']
647,Eddie,"['action', 'comedy']"
648,Yankee Zulu,"['drama', 'comedy']"
649,Billy's Holiday,[]
650,Purple Noon,"['crime', 'drama', 'thriller']"
651,August,"['romance', 'comedy', 'drama']"
652,James and the Giant Peach,"['adventure', 'animation', 'family']"
653,Fear,"['drama', 'thriller', 'romance']"
654,Kids in the Hall: Brain Candy,['comedy']
655,Faithful,"['comedy', 'crime', 'drama']"
656,Underground,"['war', 'drama', 'comedy']"
657,All Things Fair,"['war', 'drama', 'romance']"
658,Bloodsport II,"['action', 'thriller']"
659,Pather Panchali,['drama']
660,The World of Apu,['drama']
661,Mystery Science Theater 3000: The Movie,"['comedy', 'science fiction']"
662,Tarantella,[]
663,Space Jam,"['animation', 'comedy', 'drama', 'family', 'fantasy']"
664,Barbarella,['science fiction']
665,Hostile Intentions,"['thriller', 'action', 'drama']"
666,They Bite,"['comedy', 'horror', 'science fiction']"
667,Some Folks Call It a Sling Blade,"['drama', 'thriller']"
668,The Run of the Country,"['drama', 'romance']"
669,Alphaville,"['drama', 'science fiction', 'mystery']"
670,Coup de Torchon,['drama']
671,Tigrero: A Film That Was Never Made,"['documentary', 'foreign']"
672,The Eye of Vichy,[]
673,Windows,"['horror', 'drama', 'thriller']"
674,It's My Party,['drama']
675,Country Life,"['drama', 'romance']"
676,Operation Dumbo Drop,"['action', 'adventure', 'comedy', 'family']"
677,The Promise,"['drama', 'romance']"
678,Mrs. Winterbourne,"['comedy', 'romance', 'drama']"
679,Solo,"['action', 'adventure', 'science fiction', 'thriller']"
680,Under The Domim Tree,"['drama', 'foreign']"
681,The Substitute,"['action', 'thriller']"
682,True Crime,"['crime', 'mystery', 'thriller']"
683,Butterfly Kiss,"['crime', 'drama', 'romance', 'thriller']"
684,Feeling Minnesota,"['action', 'comedy', 'drama', 'thriller']"
685,Delta of Venus,"['drama', 'romance']"
686,To Cross the Rubicon,[]
687,Angus,"['comedy', 'drama', 'family', 'romance']"
688,Priest Daens,"['drama', 'history']"
689,Faces,['drama']
690,Boys,"['romance', 'drama', 'mystery']"
691,The Quest,"['action', 'adventure']"
692,Cosi,"['comedy', 'romance']"
693,Sunset Park,['drama']
694,Mulholland Falls,"['drama', 'mystery', 'thriller']"
695,The Truth About Cats & Dogs,"['comedy', 'romance']"
696,Oliver & Company,"['animation', 'comedy', 'family']"
697,Celtic Pride,['comedy']
698,Flipper,"['adventure', 'family']"
699,Captives,"['drama', 'thriller', 'mystery', 'romance']"
700,Of Love and Shadows,['drama']
701,Dead Man,"['drama', 'fantasy', 'western']"
702,The Horseman on the Roof,"['war', 'adventure', 'drama', 'romance']"
703,Switchblade Sisters,"['action', 'crime', 'drama']"
704,Mouth to Mouth,"['comedy', 'foreign']"
705,The Visitors,"['fantasy', 'comedy', 'science fiction']"
706,Multiplicity,"['comedy', 'fantasy', 'science fiction']"
707,"The Haunted World of Edward D. Wood, Jr.",['documentary']
708,Two Friends,"['drama', 'foreign']"
709,The Craft,"['drama', 'fantasy', 'horror', 'thriller']"
710,The Great White Hype,"['comedy', 'drama']"
711,Last Dance,"['drama', 'thriller']"
712,War Stories Our Mother Never Told Us,[]
713,Cold Comfort Farm,"['comedy', 'drama', 'romance']"
714,"Institute Benjamenta, or This Dream People Call Human Life","['animation', 'drama']"
715,Heaven's Prisoners,"['drama', 'mystery', 'thriller']"
716,Original Gangstas,"['action', 'drama', 'crime', 'thriller']"
717,The Rock,"['action', 'adventure', 'thriller']"
718,Getting Away with Murder,['comedy']
719,Cemetery Man,"['fantasy', 'drama', 'horror', 'comedy']"
720,Twister,"['action', 'adventure', 'drama']"
721,Barb Wire,"['action', 'science fiction']"
722,Le Garçu,['drama']
723,Honeymoon,['comedy']
724,Ghost in the Shell,"['action', 'animation', 'science fiction']"
725,Thinner,"['horror', 'thriller']"
726,Spy Hard,"['action', 'comedy']"
727,Brothers in Trouble,"['comedy', 'drama']"
728,A Close Shave,"['family', 'animation', 'comedy']"
729,Force of Evil,"['drama', 'action', 'crime']"
730,The Stupids,"['comedy', 'family']"
731,The Arrival,"['action', 'mystery', 'science fiction', 'thriller']"
732,The Man from Down Under,"['drama', 'war']"
733,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"['drama', 'comedy', 'war']"
734,Careful,"['horror', 'comedy', 'drama', 'fantasy']"
735,Vermont Is for Lovers,[]
736,A Month by the Lake,"['comedy', 'drama', 'romance']"
737,Gold Diggers: The Secret of Bear Mountain,['drama']
738,Kim,"['family', 'adventure']"
739,Carmen Miranda: Bananas Is My Business,['documentary']
740,Ashes of Time,"['drama', 'action']"
741,The Jar,[]
742,Maya Lin: A Strong Clear Vision,['documentary']
743,Stalingrad,"['drama', 'history', 'war']"
744,The Phantom,"['adventure', 'action']"
745,Striptease,"['drama', 'thriller', 'crime']"
746,The Last of the High Kings,"['drama', 'comedy']"
747,Heavy,"['drama', 'romance']"
748,Jack,"['comedy', 'drama', 'science fiction']"
749,I Shot Andy Warhol,['drama']
750,The Grass Harp,"['comedy', 'drama', 'family']"
751,Someone Else's America,['drama']
752,Life is Rosy,"['music', 'romance']"
753,Quartier Mozart,[]
754,Touki Bouki,"['drama', 'romance']"
755,God's Gift,['drama']
756,Spirits of the Dead,"['drama', 'mystery', 'horror']"
757,Babyfever,[]
758,Pharaoh's  Army,"['western', 'drama', 'war']"
759,Trainspotting,"['drama', 'crime']"
760,Til There Was You,"['comedy', 'romance']"
761,Independence Day,"['action', 'adventure', 'science fiction']"
762,Stealing Beauty,"['drama', 'romance']"
763,The Fan,"['drama', 'mystery', 'thriller']"
764,The Hunchback of Notre Dame,"['drama', 'animation', 'family']"
765,The Cable Guy,"['comedy', 'drama', 'thriller']"
766,Kingpin,['comedy']
767,Eraser,"['action', 'drama', 'mystery', 'thriller']"
768,The Gate of Heavenly Peace,['documentary']
769,The Nutty Professor,"['fantasy', 'comedy', 'romance', 'science fiction']"
770,"I, the Worst of All","['drama', 'foreign']"
771,An Unforgettable Summer,"['drama', 'romance', 'war']"
772,A Hungarian Fairy Tale,[]
773,My Life and Times With Antonin Artaud,[]
774,Midnight Dancers,[]
775,Somebody to Love,"['comedy', 'drama']"
776,A Very Natural Thing,['drama']
777,The Old Lady Who Walked in the Sea,['comedy']
778,Daylight,"['action', 'adventure', 'thriller']"
779,The Frighteners,"['horror', 'comedy']"
780,Lone Star,"['drama', 'mystery', 'romance']"
781,Harriet the Spy,"['comedy', 'drama', 'family']"
782,Phenomenon,"['drama', 'fantasy', 'romance', 'science fiction']"
783,Walking and Talking,"['comedy', 'drama', 'romance']"
784,She's the One,"['comedy', 'romance']"
785,A Time to Kill,"['crime', 'drama', 'thriller']"
786,American Buffalo,['drama']
787,Rendezvous in Paris,"['romance', 'comedy']"
788,Alaska,['adventure']
789,Fled,"['action', 'comedy', 'thriller']"
790,Kazaam,"['fantasy', 'comedy', 'science fiction', 'family']"
791,Magic Hunter,[]
792,Larger Than Life,"['family', 'comedy']"
793,A Boy Called Hate,[]
794,Power 98,"['action', 'mystery', 'thriller']"
795,Two Deaths,"['war', 'drama']"
796,A Very Brady Sequel,['comedy']
797,Stefano Quantestorie,['comedy']
798,Death in the Garden,"['adventure', 'drama']"
799,Hedd Wyn,"['war', 'drama']"
800,La Collectionneuse,"['drama', 'comedy', 'romance']"
801,Kaspar Hauser,"['drama', 'foreign']"
802,Regular Guys,"['comedy', 'foreign']"
803,Diebinnen,['drama']
804,The Convent,['thriller']
805,The Adventures of Pinocchio,"['animation', 'family', 'fantasy']"
806,Joe's Apartment,"['fantasy', 'comedy', 'music']"
807,The First Wives Club,['comedy']
808,Stonewall,"['romance', 'drama', 'comedy']"
809,Ransom,"['action', 'thriller']"
810,High School High,['comedy']
811,Phat Beach,['comedy']
812,Foxfire,"['action', 'drama', 'thriller']"
813,Chain Reaction,"['action', 'drama', 'science fiction', 'thriller']"
814,Matilda,"['comedy', 'family', 'fantasy']"
815,Emma,"['drama', 'comedy', 'romance']"
816,The Crow: City of Angels,"['action', 'fantasy', 'thriller']"
817,House Arrest,"['comedy', 'family']"
818,Eyes Without a Face,"['drama', 'horror', 'thriller']"
819,Bordello of Blood,"['horror', 'comedy']"
820,Lotto Land,['drama']
821,The Story of Xinghua,[]
822,The Day the Sun Turned Cold,[]
823,Flirt,"['drama', 'romance']"
824,The Big Squeeze,['drama']
825,The Spitfire Grill,"['comedy', 'drama']"
826,Escape from L.A.,"['action', 'adventure', 'science fiction', 'thriller']"
827,Cyclo,"['crime', 'drama']"
828,Basquiat,"['drama', 'history']"
829,Tin Cup,"['comedy', 'drama', 'romance']"
830,Dingo,"['drama', 'music']"
831,The Ballad of Narayama,['drama']
832,Every Other Weekend,['drama']
833,Mille bolle blu,[]
834,Crows and Sparrows,[]
835,The Godfather,"['drama', 'crime']"
836,Maybe... Maybe Not,"['comedy', 'drama']"
837,Police Story 3: Supercop,"['action', 'crime', 'thriller']"
838,Manny & Lo,"['drama', 'comedy']"
839,Wife,['drama']
840,Small Faces,[]
841,Bound,"['crime', 'drama', 'romance', 'thriller']"
842,Carpool,"['comedy', 'family']"
843,Death in Brunswick,['drama']
844,Kansas City,"['thriller', 'drama', 'music', 'crime']"
845,Gone Fishin',"['comedy', 'family']"
846,Lover's Knot,"['romance', 'comedy']"
847,Vive L'Amour,['drama']
848,Shadow of Angels,['drama']
849,Killer: A Journal of Murder,['drama']
850,Nothing to Lose,"['action', 'crime', 'drama']"
851,Project S,"['action', 'adventure', 'crime']"
852,Girls Town,"['comedy', 'drama']"
853,Bye-Bye,['drama']
854,The Relic,"['horror', 'mystery', 'thriller']"
855,The Island of Dr. Moreau,"['fantasy', 'horror', 'science fiction']"
856,First Kid,"['comedy', 'family']"
857,The Trigger Effect,"['drama', 'thriller']"
858,Sweet Nothing,[]
859,Bogus,"['fantasy', 'comedy', 'family']"
860,Bulletproof,"['action', 'adventure', 'comedy', 'thriller']"
861,Talk of Angels,"['drama', 'romance', 'war']"
862,The Land Before Time III: The Time of the Great Giving,"['animation', 'adventure', 'family']"
863,1-900,[]
864,Baton Rouge,['thriller']
865,Halloween: The Curse of Michael Myers,"['horror', 'thriller']"
866,Twelfth Night,"['drama', 'comedy', 'romance']"
867,Mother Night,"['drama', 'history']"
868,Liebelei,"['drama', 'romance']"
869,Venice,"['drama', 'romance']"
870,Wild Reeds,"['drama', 'romance']"
871,For Whom the Bell Tolls,"['drama', 'history', 'romance', 'thriller']"
872,The Philadelphia Story,"['comedy', 'romance']"
873,Singin' in the Rain,"['comedy', 'music', 'romance']"
874,An American in Paris,"['drama', 'comedy', 'music', 'romance']"
875,Funny Face,"['music', 'comedy', 'romance']"
876,Breakfast at Tiffany's,"['comedy', 'drama', 'romance']"
877,Vertigo,"['mystery', 'romance', 'thriller']"
878,Rear Window,"['drama', 'mystery', 'thriller']"
879,It Happened One Night,"['comedy', 'romance']"
880,Gaslight,"['drama', 'mystery', 'thriller', 'crime']"
881,The Gay Divorcee,"['comedy', 'music', 'romance']"
882,North by Northwest,"['mystery', 'thriller']"
883,The Apartment,"['comedy', 'drama', 'romance']"
884,Some Like It Hot,"['comedy', 'romance']"
885,Charade,"['comedy', 'mystery', 'romance', 'thriller']"
886,Casablanca,"['drama', 'romance']"
887,The Maltese Falcon,"['mystery', 'crime', 'thriller']"
888,My Fair Lady,"['drama', 'family', 'music', 'romance']"
889,Sabrina,"['comedy', 'drama', 'romance']"
890,Roman Holiday,"['comedy', 'romance']"
891,The Little Princess,"['drama', 'comedy', 'family']"
892,Meet Me in St. Louis,"['comedy', 'music', 'romance']"
893,The Wizard of Oz,"['adventure', 'family', 'fantasy']"
894,Gone with the Wind,"['drama', 'romance', 'war']"
895,My Favorite Year,"['comedy', 'drama']"
896,Sunset Boulevard,['drama']
897,Citizen Kane,"['mystery', 'drama']"
898,2001: A Space Odyssey,"['science fiction', 'mystery', 'adventure']"
899,Golden Earrings,"['adventure', 'romance']"
900,All About Eve,['drama']
901,The Women,"['comedy', 'drama']"
902,Rebecca,"['drama', 'mystery']"
903,Foreign Correspondent,"['mystery', 'thriller', 'war']"
904,Notorious,"['thriller', 'drama', 'romance']"
905,Spellbound,"['drama', 'mystery', 'thriller']"
906,An Affair to Remember,"['drama', 'romance']"
907,To Catch a Thief,"['crime', 'drama', 'mystery', 'romance', 'thriller']"
908,Father of the Bride,"['comedy', 'drama', 'family', 'romance']"
909,The Band Wagon,"['comedy', 'music']"
910,Ninotchka,"['comedy', 'romance']"
911,Love in the Afternoon,"['comedy', 'drama', 'romance']"
912,Gigi,"['comedy', 'music', 'romance']"
913,The Reluctant Debutante,"['comedy', 'romance']"
914,The Adventures of Robin Hood,"['action', 'adventure', 'romance']"
915,The Mark of Zorro,"['action', 'adventure', 'drama', 'romance', 'western']"
916,Laura,"['drama', 'mystery']"
917,The Ghost and Mrs. Muir,"['fantasy', 'romance', 'mystery']"
918,Lost Horizon,"['adventure', 'fantasy', 'drama', 'mystery']"
919,Top Hat,"['comedy', 'music', 'romance']"
920,To Be or Not to Be,"['comedy', 'war']"
921,My Man Godfrey,"['comedy', 'romance']"
922,Giant,"['action', 'drama', 'western']"
923,East of Eden,['drama']
924,The Thin Man,"['comedy', 'crime', 'mystery']"
925,His Girl Friday,"['comedy', 'drama']"
926,Around the World in Eighty Days,"['adventure', 'comedy', 'family', 'fantasy', 'romance']"
927,It's a Wonderful Life,"['drama', 'family', 'fantasy']"
928,Mr. Smith Goes to Washington,"['comedy', 'drama']"
929,Bringing Up Baby,"['comedy', 'romance']"
930,Penny Serenade,"['drama', 'romance']"
931,The Scarlet Letter,['drama']
932,Lady of Burlesque,"['comedy', 'thriller', 'mystery', 'romance']"
933,Of Human Bondage,['drama']
934,Angel on My Shoulder,"['comedy', 'fantasy', 'romance']"
935,Little Lord Fauntleroy,"['drama', 'family']"
936,They Made Me a Criminal,"['thriller', 'crime', 'drama', 'mystery']"
937,The Inspector General,"['comedy', 'music', 'romance']"
938,Angel and the Badman,"['romance', 'western']"
939,The 39 Steps,"['action', 'thriller', 'mystery']"
