movieId,title,genres
17654,Another Earth,"['drama', 'science fiction']"
17655,Pastoral: To Die in the Country,"['fantasy', 'drama']"
17656,The Classic,"['comedy', 'drama']"
17657,Rocky VI,['comedy']
17658,Hesher,['drama']
17659,The Cool School,['documentary']
17660,Bolivia,"['drama', 'foreign']"
17661,Company: Original Cast Album,"['documentary', 'music']"
17662,Cold Prey,"['drama', 'horror', 'mystery', 'thriller']"
17663,American Boy: A Profile of: Steven Prince,['documentary']
17664,Stake Land,"['drama', 'horror', 'action', 'thriller', 'science fiction']"
17665,The Greatest Movie Ever Sold,"['comedy', 'documentary']"
17666,The Great White Silence,['documentary']
17667,The Debt,"['drama', 'thriller']"
17668,Colombiana,"['action', 'thriller', 'crime', 'drama']"
17669,Bill Cunningham New York,['documentary']
17670,The Hireling,"['drama', 'romance']"
17671,Street Scenes,['documentary']
17672,Freakonomics,['documentary']
17673,Puzzlehead,"['science fiction', 'thriller']"
17674,The Possession of Joel Delaney,['horror']
17675,The Kid from Brooklyn,"['comedy', 'music']"
17676,The Last Frontier,"['action', 'western']"
17677,Tight Spot,"['drama', 'thriller', 'crime']"
17678,The Skin I Live In,"['drama', 'horror', 'mystery', 'thriller']"
17679,The Messengers 2: The Scarecrow,['horror']
17680,Boys,['drama']
17681,"The Birds, the Bees and the Italians",['comedy']
17682,Backlight,"['drama', 'romance', 'science fiction']"
17683,The Lodger,"['horror', 'mystery', 'thriller']"
17684,Shadows & Lies,"['drama', 'action', 'romance']"
17685,"Crosby, Stills & Nash: Long Time Comin'",[]
17686,Phil Ochs: There But for Fortune,['documentary']
17687,Good Neighbours,"['thriller', 'drama']"
17688,The Winning Season,"['comedy', 'drama']"
17689,Conan the Barbarian,"['adventure', 'fantasy', 'action']"
17690,Dead Awake,"['fantasy', 'mystery', 'thriller', 'romance']"
17691,Prom,['comedy']
17692,Magic Trip,['documentary']
17693,Stay Cool,['comedy']
17694,Walled In,"['horror', 'thriller']"
17695,Fierce Light: When Spirit Meets Action,['documentary']
17696,Strongman,['documentary']
17697,Waiting for Forever,"['drama', 'romance']"
17698,The Creation of the Humanoids,['science fiction']
17699,Future Cops,"['action', 'comedy']"
17700,Tooth and Nail,"['drama', 'horror', 'thriller', 'science fiction']"
17701,Face,"['comedy', 'drama']"
17702,Orders,"['drama', 'history']"
17703,The Story of Temple Drake,"['crime', 'drama']"
17704,Project Nim,['documentary']
17705,Escape,"['drama', 'thriller']"
17706,Fatherland,"['drama', 'thriller', 'action']"
17707,Simon Says,"['horror', 'thriller']"
17708,Chill,['horror']
17709,Birdemic: Shock and Terror,"['horror', 'science fiction']"
17710,"Walking, Walking","['drama', 'foreign']"
17711,Whirlygirl,"['romance', 'drama']"
17712,Woyzeck,"['drama', 'foreign', 'horror']"
17713,Win/Win,"['drama', 'comedy', 'foreign']"
17714,Page Eight,"['mystery', 'thriller', 'drama']"
17715,The Inbetweeners Movie,['comedy']
17716,The Old Man and the Sea,"['action', 'drama', 'foreign', 'tv movie']"
17717,Time to Die,"['western', 'drama']"
17718,Dying at Grace,['documentary']
17719,The Future,"['comedy', 'drama']"
17720,Richard III,['drama']
17721,Burning Secret,['drama']
17722,Love Ranch,['drama']
17723,Payment Deferred,"['crime', 'thriller']"
17724,The Interrupters,['documentary']
17725,Ill Met by Moonlight,"['war', 'adventure', 'action', 'drama']"
17726,Red State,"['horror', 'action', 'thriller']"
17727,The Dark Side of the Heart,"['comedy', 'drama', 'romance']"
17728,Les Misérables,['drama']
17729,Wooden Crosses,"['drama', 'war']"
17730,Short Sharp Shock,"['drama', 'thriller']"
17731,Chinese Take-Out,['comedy']
17732,A Stranger's Heart,"['drama', 'romance']"
17733,Restraint,"['drama', 'thriller']"
17734,A Better Life,['drama']
17735,Raging Phoenix,"['thriller', 'action']"
17736,Ceremony,"['comedy', 'romance']"
17737,Sympathy for Delicious,['drama']
17738,Wrecked,"['thriller', 'mystery']"
17739,Korridoren,['drama']
17740,Pearl Jam: Twenty,"['documentary', 'music']"
17741,I Don't Know How She Does It,"['romance', 'comedy']"
17742,Two Cents Worth of Hope,"['romance', 'comedy']"
17743,Commandos Strike at Dawn,"['war', 'drama']"
17744,The Pleasure Seekers,"['comedy', 'music', 'romance']"
17745,The Kidnappers,"['drama', 'comedy']"
17746,That Lady in Ermine,"['comedy', 'romance']"
17747,April Love,"['comedy', 'drama']"
17748,Red Meadows,"['war', 'drama']"
17749,Shark Night,"['horror', 'thriller']"
17750,Beautiful Lies,"['comedy', 'romance']"
17751,Contagion,"['drama', 'thriller', 'science fiction']"
17752,We Have a Pope,"['drama', 'comedy']"
17753,Frenchman's Creek,"['romance', 'adventure']"
17754,Vigilante,"['action', 'crime', 'thriller']"
17755,Sleeping Beauty,"['drama', 'romance']"
17756,María Candelaria,"['drama', 'romance']"
17757,The Maze,"['horror', 'science fiction']"
17758,Straw Dogs,"['drama', 'thriller']"
17759,Moneyball,['drama']
17760,William S. Burroughs: A Man Within,['documentary']
17761,The Appeared,"['horror', 'thriller', 'mystery']"
17762,Felicity,"['drama', 'romance']"
17763,The Winning Team,"['drama', 'romance']"
17764,"Fat, Sick & Nearly Dead",['documentary']
17765,Higher and Higher,"['comedy', 'music']"
17766,The House of the Seven Gables,"['thriller', 'drama']"
17767,Le Havre,"['drama', 'comedy']"
17768,An Unlikely Weapon,[]
17769,X,"['action', 'thriller', 'romance']"
17770,The Milky Way,['drama']
17771,Magnificent Warriors,"['action', 'foreign']"
17772,Zindagi Na Milegi Dobara,"['drama', 'comedy', 'romance']"
17773,Restless,"['drama', 'romance']"
17774,Neds,['drama']
17775,Cold Fish,"['drama', 'thriller', 'crime']"
17776,Skeletons,"['fantasy', 'comedy', 'thriller', 'mystery', 'foreign']"
17777,Phineas and Ferb the Movie: Across the 2nd Dimension,"['animation', 'comedy', 'family', 'tv movie']"
17778,Follow Me Quietly,['thriller']
17779,Scott Walker: 30 Century Man,"['documentary', 'music']"
17780,Four Nights of a Dreamer,"['drama', 'romance']"
17781,The Perfume of the Lady in Black,"['foreign', 'horror', 'mystery', 'thriller']"
17782,The Soul of a Man,"['documentary', 'music']"
17783,God's Comedy,"['comedy', 'drama']"
17784,Nightmare,['thriller']
17785,Taxi Zum Klo,"['drama', 'comedy', 'foreign']"
17786,I Am,['drama']
17787,My Little Business,['comedy']
17788,La Maladie de Sachs,['drama']
17789,The Witches,"['comedy', 'drama', 'romance']"
17790,The Valley,['drama']
17791,Point Blank,"['action', 'thriller', 'crime']"
17792,Masti,"['comedy', 'drama']"
17793,O Contador de Histórias,['drama']
17794,Nothing Personal,['drama']
17795,Ironclad,"['romance', 'adventure', 'action', 'history']"
17796,Green Fire,"['adventure', 'drama']"
17797,Russell Peters: The Green Card Tour,['comedy']
17798,Some Photos in the City of Sylvia,['documentary']
17799,Children of the Secret State,['documentary']
17800,Pathetic Fallacy,['drama']
17801,No Man of Her Own,"['drama', 'romance']"
17802,Zombie Island Massacre,['horror']
17803,Mr. Thank You,['drama']
17804,Northanger Abbey,"['drama', 'romance']"
17805,Floods of Fear,"['adventure', 'action', 'thriller']"
17806,Loser Takes All,[]
17807,Film Is a Girl & a Gun,['drama']
17808,In Vanda's Room,['drama']
17809,De Dominee,"['drama', 'crime', 'foreign']"
17810,Black Butterflies,"['drama', 'romance']"
17811,Sweet Karma,"['action', 'thriller']"
17812,Bereavement,"['crime', 'horror', 'mystery']"
17813,A Horrible Way to Die,"['thriller', 'horror']"
17814,The Last Chance,"['drama', 'war']"
17815,Men without Wings,['war']
17816,Children of Glory,"['drama', 'history']"
17817,Bulldog Drummond Escapes,"['action', 'adventure', 'mystery']"
17818,La próxima estación,[]
17819,The Avengers,"['science fiction', 'action', 'adventure']"
17820,Taxi!,"['crime', 'drama']"
17821,Tinker Tailor Soldier Spy,"['drama', 'thriller', 'mystery']"
17822,A Separation,['drama']
17823,A Dangerous Method,"['drama', 'thriller']"
17824,Man's Castle,"['drama', 'romance']"
17825,"Sleep, My Love","['drama', 'mystery']"
17826,My Name Is Julia Ross,['mystery']
17827,The Romantic Englishwoman,"['drama', 'comedy']"
17828,Neecha Nagar,[]
17829,Warrior,"['action', 'drama']"
17830,Littlerock,['drama']
17831,Sherlock Holmes,"['fantasy', 'drama', 'horror', 'action', 'thriller', 'mystery']"
17832,The Crowd Roars,"['action', 'drama']"
17833,Eva,['drama']
17834,You're Telling Me!,['comedy']
17835,Mother Wore Tights,['music']
17836,The Ides of March,['drama']
17837,The Proud and the Beautiful,['drama']
17838,Punk in London,[]
17839,The Star Witness,"['crime', 'drama']"
17840,The Strip,"['crime', 'drama']"
17841,Bad Girl,['romance']
17842,Kill List,"['horror', 'thriller', 'crime']"
17843,Killer Elite,"['action', 'adventure', 'thriller']"
17844,The Dukes,"['comedy', 'crime', 'drama', 'music']"
17845,Bobby Fischer Against the World,"['documentary', 'drama']"
17846,Badmaash Company,"['comedy', 'crime', 'drama']"
17847,The Nature of Existence,['documentary']
17848,Bellflower,"['action', 'drama', 'romance']"
17849,50/50,"['comedy', 'drama']"
17850,Clapham Junction,['drama']
17851,Warrior of the Lost World,"['action', 'science fiction']"
17852,Main Street,"['drama', 'romance']"
17853,Superman and the Mole-Men,"['drama', 'science fiction', 'action', 'family', 'fantasy']"
17854,Rat Pfink a Boo Boo,"['comedy', 'action', 'thriller']"
17855,The Turin Horse,['drama']
17856,Generation P,"['comedy', 'drama', 'science fiction']"
17857,Once Upon a Time in Anatolia,"['drama', 'crime']"
17858,The Artist,"['drama', 'comedy', 'romance']"
17859,Someone I Loved,"['comedy', 'drama']"
17860,Housewarming,['comedy']
17861,Whity,"['western', 'drama']"
17862,I Want Candy,"['drama', 'comedy']"
17863,In jeder Sekunde,[]
17864,Superheroes,"['documentary', 'action', 'comedy', 'drama']"
17865,Me and the Colonel,"['comedy', 'war']"
17866,Corruption,['horror']
17867,Gigi,"['romance', 'comedy']"
17868,Ornamental Hairpin,"['romance', 'drama']"
17869,Blinky™,"['horror', 'science fiction']"
17870,Play,"['drama', 'crime']"
17871,"Khrustalyov, My Car!",[]
17872,Song of the Exile,[]
17873,There Will Be No Leave Today,['drama']
17874,The Legend of Suram Fortress,['drama']
17875,On the Double,"['action', 'comedy', 'science fiction', 'war', 'foreign']"
17876,Here Comes Peter Cottontail,"['animation', 'family']"
17877,Don't Change Your Husband,[]
17878,The Masseurs and a Woman,['drama']
17879,Enthiran,"['action', 'comedy', 'drama', 'romance', 'science fiction']"
17880,The Trap: What Happened to Our Dream of Freedom,[]
17881,Animal Love,['documentary']
17882,Novena,['drama']
17883,Rabbit à la Berlin,['documentary']
17884,Circumstance,['drama']
17885,Slaughter Hotel,"['horror', 'mystery', 'thriller']"
17886,Ticking Clock,"['action', 'thriller', 'science fiction', 'mystery']"
17887,Ghost from the Machine,"['thriller', 'science fiction']"
17888,Reykjavik-Rotterdam,"['action', 'thriller']"
17889,Wrestling,"['drama', 'family']"
17890,White of the Eye,"['horror', 'thriller']"
17891,The Boss,"['drama', 'action', 'thriller', 'crime', 'foreign']"
17892,Green Chair,"['romance', 'drama']"
17893,I'm Gonna Explode,"['drama', 'comedy', 'romance', 'foreign']"
17894,The Report,['drama']
17895,Five,"['drama', 'foreign']"
17896,A Lizard in a Woman's Skin,"['horror', 'thriller', 'mystery']"
17897,The Oily Maniac,['horror']
17898,Take Shelter,"['thriller', 'drama']"
17899,Genealogies of a Crime,"['crime', 'drama']"
17900,The Myth of the American Sleepover,"['romance', 'comedy', 'drama']"
17901,That Day,"['mystery', 'drama', 'comedy', 'crime']"
17902,Road to Nowhere,"['mystery', 'thriller']"
17903,Zaat,"['thriller', 'fantasy', 'science fiction', 'horror', 'drama']"
17904,The Music Never Stopped,['drama']
17905,The Experience,['drama']
17906,A Wedding Suit,['drama']
17907,Le jeu de la mort,['documentary']
17908,ABC Africa,"['documentary', 'foreign']"
17909,Pigskin Parade,"['comedy', 'music']"
17910,Songwriter,['drama']
17911,First Love,"['comedy', 'romance']"
17912,I Dream Too Much,"['romance', 'comedy']"
17913,"One Potato, Two Potato",['drama']
17914,The Sheep Has Five Legs,['comedy']
17915,No Rest for the Wicked,['thriller']
17916,The Presence,"['drama', 'horror', 'thriller']"
17917,The Caller,"['horror', 'thriller', 'mystery']"
17918,Small Town Girl,"['music', 'romance']"
17919,Monsieur Vincent,['drama']
17920,The Toast of New Orleans,"['drama', 'music', 'romance']"
17921,Captain Thunder,['adventure']
17922,The Happiest Days of Your Life,['comedy']
17923,"I Am Taraneh, I Am Fifteen Years Old",['drama']
17924,The Grand Dukes,['comedy']
17925,Tony Arzenta,"['action', 'crime', 'drama', 'thriller']"
17926,The Living Desert,['documentary']
17927,Brothers at War,"['documentary', 'history']"
17928,Salaam Cinema,"['documentary', 'drama', 'comedy']"
17929,The Happiest Girl in the World,"['drama', 'comedy']"
17930,Examined Life,['documentary']
17931,Wadd: The Life & Times of John C. Holmes,['documentary']
17932,Don't Deliver Us from Evil,"['horror', 'drama']"
17933,Three Outlaw Samurai,"['action', 'drama']"
17934,Antonio Gaudí,['documentary']
17935,Slumming,"['comedy', 'drama']"
17936,Real Steel,"['action', 'science fiction', 'drama']"
17937,Devil Times Five,['horror']
17938,The Dream Catcher,['drama']
17939,The Pleasure of Being Robbed,['drama']
17940,Cuckoo in a Dark Forest,"['drama', 'war']"
17941,Hotel Pacific,['drama']
17942,The Enchanted World of Danny Kaye: The Emperor's New Clothes,"['animation', 'family']"
17943,Pinocchio,[]
17944,Buck,['documentary']
17945,Hell,"['horror', 'science fiction', 'thriller']"
17946,Exit,"['drama', 'mystery', 'thriller']"
17947,Clara and Me,"['drama', 'romance', 'foreign']"
17948,My Joy,['drama']
17949,The Overbrook Brothers,"['drama', 'comedy']"
17950,I Am My Films: A Portrait of Werner Herzog,['documentary']
17951,Portrait Werner Herzog,['documentary']
17952,Sokkotanssi,[]
17953,Pilate and Others,[]
17954,The Smiling Madame Beudet,['drama']
17955,Snow,['drama']
17956,Father of Invention,"['comedy', 'drama']"
17957,Quiet Flows the Don,"['drama', 'history']"
17958,No Exit,[]
17959,At Sea,[]
17960,House by the River,"['crime', 'drama']"
17961,The Bullfighters,['comedy']
17962,The Last Days of Pompeii,"['drama', 'action']"
17963,Catching Hell,['documentary']
17964,Footloose,"['drama', 'music', 'romance']"
17965,The Thing,"['horror', 'science fiction', 'mystery', 'thriller']"
17966,Lemmy,"['documentary', 'music']"
17967,Beautiful Boy,['drama']
17968,The Harvest (La Cosecha),['documentary']
17969,Tyrannosaur,"['drama', 'romance']"
17970,Men in the City 2,['comedy']
17971,"O-Bi, O-Ba: The End of Civilization","['science fiction', 'drama']"
17972,The Killer Is Loose,"['drama', 'thriller']"
17973,Martha Marcy May Marlene,"['drama', 'thriller']"
17974,We Need to Talk About Kevin,"['drama', 'thriller']"
17975,Tabloid,['documentary']
17976,The Old Fashioned Way,['comedy']
17977,The River Murders,"['thriller', 'mystery']"
17978,Behind Enemy Lines II: Axis of Evil,"['action', 'adventure', 'thriller']"
17979,Return of Django,['western']
17980,The Three Musketeers,"['adventure', 'action', 'thriller']"
17981,In Time,"['action', 'thriller', 'science fiction']"
17982,Oranges and Sunshine,['drama']
17983,A Pain in the Ass,['comedy']
17984,Brighton Rock,"['drama', 'thriller', 'crime']"
17985,The League of Gentlemen,"['comedy', 'crime', 'thriller']"
17986,Burning Palms,"['comedy', 'drama', 'family']"
17987,Margaret,['drama']
17988,Carnage,"['comedy', 'drama']"
17989,Assassination Games,"['drama', 'action', 'crime']"
17990,Margin Call,"['thriller', 'drama']"
17991,Mystics in Bali,"['mystery', 'horror']"
17992,God's Little Acre,"['romance', 'drama', 'comedy']"
17993,2019: After the Fall of New York,"['action', 'horror', 'science fiction']"
17994,Alaska: Silence And Solitude,['documentary']
17995,The Frozen North,"['documentary', 'history']"
17996,Out California Way,"['western', 'music']"
17997,Paranormal Activity 3,['horror']
17998,Puncture,"['drama', 'mystery']"
17999,Polisse,['drama']
18000,A Little Bit of Heaven,"['comedy', 'drama', 'romance']"
18001,Year of the Carnivore,"['comedy', 'romance']"
18002,A Perfect Couple,"['comedy', 'romance']"
18003,The War of the Robots,"['action', 'science fiction']"
18004,Prisoners of the Lost Universe,"['adventure', 'science fiction', 'action']"
18005,Bertsolari,['documentary']
18006,Blondie Knows Best,['comedy']
18007,Johnny English Reborn,"['crime', 'adventure', 'action', 'comedy', 'thriller']"
18008,Abduction,"['thriller', 'action', 'mystery']"
18009,Beginning of the Great Revival,"['drama', 'action', 'foreign']"
18010,This Must Be the Place,['drama']
18011,Shame,['drama']
18012,La Marseillaise,"['history', 'drama']"
18013,Werewolf Woman,"['horror', 'foreign']"
18014,"Love Affair, or the Case of the Missing Switchboard Operator","['drama', 'foreign']"
18015,11 x 14,['documentary']
18016,The True Story of Jesse James,"['action', 'western']"
18017,One to Another,['drama']
18018,American Son,['drama']
18019,The Book of Stars,[]
18020,Directed by John Ford,['documentary']
18021,TV Junkie,['documentary']
18022,"Happy, Happy","['drama', 'comedy', 'romance']"
18023,A Screaming Man,"['war', 'drama']"
18024,A Cab for Three,"['drama', 'crime']"
18025,Unholy,"['horror', 'science fiction', 'thriller']"
18026,Ballad of the Little Soldier,['documentary']
18027,May-18,"['action', 'adventure', 'drama', 'foreign']"
18028,Nora's Will,"['drama', 'action', 'comedy', 'thriller', 'foreign']"
18029,What's Your Number?,"['comedy', 'romance']"
18030,Dream House,"['drama', 'thriller', 'mystery']"
18031,How to Die in Oregon,['documentary']
18032,"Suddenly, Last Winter",['documentary']
18033,Queen of Blood,"['horror', 'science fiction']"
18034,Radioactive Dreams,"['science fiction', 'action', 'adventure', 'comedy']"
18035,Headhunters,"['thriller', 'crime']"
18036,Batman: Year One,"['action', 'adventure', 'animation', 'crime', 'science fiction']"
18037,America before Columbus,['documentary']
18038,Camouflage,"['comedy', 'drama']"
18039,Pajęczarki,[]
18040,Mulan: Rise of a Warrior,"['adventure', 'drama', 'action']"
18041,Campus Radio,[]
18042,Machine Gun Preacher,"['action', 'thriller', 'crime']"
18043,Miss Representation,['documentary']
18044,Answer This!,"['comedy', 'romance']"
18045,The Doll,"['drama', 'romance']"
18046,Anonymous,"['drama', 'history', 'thriller']"
18047,Mr. Nice,"['comedy', 'crime', 'drama']"
18048,Hella W,[]
18049,The Carpenter,"['horror', 'thriller']"
18050,The Veteran,"['action', 'thriller']"
18051,The Gold of Naples,"['drama', 'comedy']"
18052,Crashing,"['comedy', 'drama', 'romance']"
18053,A Loving Father,['drama']
18054,End of the Game,"['mystery', 'thriller']"
18055,Gone to Earth,"['drama', 'romance']"
18056,Black Cadillac,"['drama', 'thriller']"
18057,Colorado Avenue,['drama']
18058,A Sunday in Hell: Paris-Roubaix,['documentary']
18059,Doc,['western']
18060,Al Franken - God Spoke,['documentary']
18061,Bone,['comedy']
18062,Hamlet,['drama']
18063,"China 9, Liberty 37","['action', 'western', 'foreign']"
18064,Tower Heist,"['action', 'comedy']"
18065,J. Edgar,"['drama', 'crime', 'history']"
18066,Sometimes They Come Back,"['drama', 'horror', 'thriller']"
18067,The Double,"['action', 'drama', 'crime']"
18068,Cherry Crush,"['crime', 'drama', 'mystery', 'thriller']"
18069,WUSA,['drama']
18070,The Adventures of Tintin,"['adventure', 'animation', 'mystery']"
18071,Operation Mad Ball,"['comedy', 'war']"
18072,The Son of No One,"['drama', 'thriller', 'crime']"
18073,Undertow,"['drama', 'romance']"
18074,Starsuckers,"['documentary', 'foreign']"
18075,White on Rice,"['comedy', 'romance']"
18076,The Minister,['drama']
18077,The Heroic Ones,"['action', 'drama']"
18078,Tomboy,['drama']
18079,Glasses,"['comedy', 'foreign']"
18080,See How They Fall,"['drama', 'thriller', 'foreign']"
18081,Actresses,"['comedy', 'drama']"
18082,Cobra Woman,['action']
18083,Pompeii: The Mystery of the People Frozen in Time,['documentary']
18084,Capricious Summer,"['comedy', 'romance', 'foreign']"
18085,Bandwagon,"['comedy', 'drama']"
18086,Flower & Garnet,"['drama', 'comedy']"
18087,Loft,['horror']
18088,Lavatory Lovestory,[]
18089,The Fall of the House of Usher,"['mystery', 'animation', 'horror']"
18090,Woman Obsessed,"['drama', 'romance']"
18091,The Heirloom,"['drama', 'foreign', 'horror']"
18092,George Harrison: Living in the Material World,"['music', 'documentary']"
18093,Hugo,"['adventure', 'drama', 'family']"
18094,Higher Ground,"['drama', 'thriller']"
18095,Trespass,"['crime', 'drama', 'thriller']"
18096,Savage Streets,"['action', 'crime', 'thriller']"
18097,The Dark House,"['drama', 'horror', 'thriller', 'crime']"
18098,Street Scene,['drama']
18099,The Last Real Men,[]
18100,Election Day,[]
18101,Immortals,"['fantasy', 'action', 'drama']"
18102,Jack and Jill,['comedy']
18103,Take Out,"['drama', 'foreign']"
18104,Chesty: A Tribute to a Legend,['documentary']
18105,The People vs. George Lucas,['documentary']
18106,Mahjong,"['comedy', 'drama']"
18107,Eerie Tales,"['fantasy', 'horror', 'mystery']"
18108,Progression,['documentary']
18109,Rage,"['thriller', 'drama']"
18110,The Devil's Double,"['drama', 'action', 'thriller', 'crime', 'war']"
18111,Setup,"['action', 'crime', 'drama', 'thriller']"
18112,House of Tolerance,['drama']
18113,Dreileben: Beats Being Dead,['drama']
18114,The Deep Blue Sea,"['drama', 'romance']"
18115,Killer,[]
18116,My Mother and Her Guest,['drama']
18117,11-11-2011,"['horror', 'thriller']"
18118,Into the Abyss,"['documentary', 'crime']"
18119,"Oslo, August 31st",['drama']
18120,Paper Soldier,['drama']
18121,The Nada Gang,['thriller']
18122,Whatever Lola wants,['drama']
18123,Daffy Duck's Movie: Fantastic Island,['animation']
18124,Westward Ho,"['drama', 'history', 'western']"
18125,The Last Mountain,['documentary']
18126,Sasha,"['comedy', 'drama']"
18127,I Want to Be a Soldier,['drama']
18128,Another Happy Day,"['comedy', 'drama']"
18129,The Big Hangover,[]
18130,Shaolin,"['action', 'drama']"
18131,Fright,"['horror', 'thriller']"
18132,The Story of Mankind,"['drama', 'fantasy']"
18133,Wichita,"['western', 'action', 'romance']"
18134,Wuthering Heights,"['drama', 'romance']"
18135,From Beyond the Grave,['horror']
18136,LennoNYC,['documentary']
18137,The River Why,"['drama', 'romance']"
18138,Cherry,"['comedy', 'drama', 'romance']"
18139,The Bat Man,['action']
18140,Batman and Robin,"['action', 'science fiction', 'thriller']"
18141,Bluebeard,"['drama', 'crime']"
18142,Espion(s),"['drama', 'romance', 'thriller']"
18143,Good Morning Miss Dove,"['comedy', 'drama']"
18144,The Late George Apley,['comedy']
18145,Million Dollar Legs,['comedy']
18146,The Great Flamarion,"['crime', 'drama', 'mystery']"
18147,The Descendants,"['comedy', 'drama']"
18148,Like Crazy,"['drama', 'romance']"
18149,The Muppets,"['comedy', 'family', 'music']"
18150,The White Dragon,"['action', 'adventure', 'comedy', 'drama', 'fantasy', 'romance']"
18151,The Twilight Saga: Breaking Dawn - Part 1,"['adventure', 'fantasy', 'romance']"
18152,The Circle of Deceit,"['drama', 'foreign']"
18153,Figures in a Landscape,"['thriller', 'action']"
18154,Barocco,"['foreign', 'thriller']"
18155,Blown Away,"['drama', 'romance', 'thriller']"
18156,War Horse,"['drama', 'war']"
18157,The Rum Diary,"['drama', 'comedy']"
18158,My Week with Marilyn,['drama']
18159,Stanley and Livingstone,"['adventure', 'drama', 'history']"
18160,Making Plans for Lena,"['comedy', 'drama']"
18161,The Uninvited,"['mystery', 'drama', 'horror']"
18162,Moonlight and Cactus,"['western', 'comedy', 'music']"
18163,An Inconvenient Tax,['documentary']
18164,Easier with Practice,"['drama', 'comedy', 'romance']"
18165,I Was an Adventuress,"['drama', 'comedy', 'crime']"
18166,Safe in Hell,"['thriller', 'drama']"
18167,Three Days,"['crime', 'drama', 'science fiction']"
18168,À l'aventure,['drama']
18169,The Criminal,"['crime', 'drama']"
18170,The Wedding Director,"['drama', 'foreign']"
18171,Weekend,"['drama', 'romance']"
18172,Sur,[]
18173,The Bridge to Nowhere,"['crime', 'drama']"
18174,The Iron Rose,['horror']
18175,Silvestre,"['history', 'drama']"
18176,Echoes of the Rainbow,"['comedy', 'documentary', 'drama', 'romance']"
18177,Beijing Taxi,"['documentary', 'foreign']"
18178,"Lebanon, Pa.","['drama', 'romance']"
18179,Hollywood Party,"['comedy', 'music']"
18180,The Constant Nymph,"['drama', 'music', 'romance']"
18181,Cyclomania,"['drama', 'romance']"
18182,My Flesh My Blood,"['drama', 'romance', 'foreign']"
18183,Lifted,['animation']
18184,Living Will...,['comedy']
18185,Singham,"['drama', 'action', 'crime']"
18186,Shanghai,"['drama', 'mystery', 'romance']"
18187,Milky Way,[]
18188,The Silence Before Bach,['drama']
18189,Chandni Chowk To China,"['action', 'adventure', 'comedy', 'drama']"
18190,Stage Struck,['comedy']
18191,Faat Kiné,['drama']
18192,Hipsters,"['drama', 'romance']"
18193,Another Cinderella Story,['music']
18194,The Plough and the Stars,['drama']
18195,True Blue,"['drama', 'foreign']"
18196,Bunraku,"['thriller', 'action', 'drama']"
18197,The Lonely Passion of Judith Hearne,"['drama', 'romance']"
18198,The Little Colonel,"['drama', 'family']"
18199,Gantz: Perfect Answer,"['action', 'mystery', 'science fiction']"
18200,Sarah's Key,"['drama', 'war']"
18201,Bigga Than Ben,[]
18202,The Tree,['drama']
18203,Xtro,"['science fiction', 'horror']"
18204,Waiting for Happiness,"['drama', 'music']"
18205,Applause,['drama']
18206,The Sitter,['comedy']
18207,Extremely Loud & Incredibly Close,['drama']
18208,Time Bomb,['thriller']
18209,Hanussen,"['science fiction', 'history', 'drama', 'fantasy']"
18210,The Gruffalo,"['animation', 'family']"
18211,Play the Game,"['comedy', 'romance']"
18212,The 12 Dogs of Christmas,"['drama', 'family']"
18213,Asterix and the Big Fight,"['family', 'animation', 'adventure', 'comedy']"
18214,Asterix Conquers America,"['family', 'animation', 'adventure', 'comedy']"
18215,Asterix and the Vikings,"['family', 'animation', 'comedy', 'adventure']"
18216,Sing Your Song,['documentary']
18217,Rings on Her Fingers,['comedy']
18218,Rampart,"['crime', 'drama']"
18219,Happy Feet Two,"['animation', 'comedy', 'family']"
18220,Angel,"['drama', 'foreign', 'music']"
18221,HealtH,['comedy']
18222,Amore,['drama']
18223,That Cold Day in the Park,['drama']
18224,Arthur Christmas,"['drama', 'animation', 'family', 'comedy']"
18225,Miss Bala,"['drama', 'action']"
18226,Wind Across the Everglades,"['action', 'adventure']"
18227,Red Line 7000,"['action', 'drama']"
18228,99 and 44/100% Dead,"['action', 'crime', 'comedy', 'adventure']"
18229,The Suspect,"['mystery', 'thriller', 'drama']"
18230,12 Days of Terror,"['drama', 'horror']"
18231,A Midsummer Night's Dream,"['comedy', 'fantasy', 'romance']"
18232,Getting to Know You,[]
18233,Run for Cover,"['action', 'western']"
18234,Accidents Happen,"['comedy', 'drama']"
18235,The Perfect Game,"['drama', 'family']"
18236,Elephant White,"['action', 'thriller', 'fantasy', 'crime']"
18237,Violet & Daisy,"['thriller', 'crime', 'drama', 'action', 'comedy']"
18238,Flypaper,"['mystery', 'comedy', 'crime']"
18239,Bullet to the Head,"['action', 'crime', 'thriller']"
18240,The Expendables 2,"['action', 'adventure', 'thriller']"
18241,The Snowman,"['action', 'adventure', 'animation', 'family', 'fantasy']"
18242,Sharktopus,"['horror', 'comedy', 'science fiction', 'thriller']"
18243,Bathing Beauty,"['comedy', 'music']"
18244,What Price Glory,"['comedy', 'drama', 'war']"
18245,The Hunger Games,"['science fiction', 'adventure', 'fantasy']"
18246,Blind Justice,[]
18247,Womb,"['romance', 'science fiction']"
18248,Fire of Conscience,"['action', 'thriller', 'foreign']"
18249,The Goddess,['drama']
18250,Intimate Lighting,"['music', 'drama', 'comedy']"
18251,Sweeney Todd: The Demon Barber of Fleet Street,['horror']
18252,The Death King,['horror']
